record_id,file_name,department,recording_type,duration_sec,sample_rate_hz,channels,created_date,created_by,file_size_mb,storage_tier,storage_cost_usd_month
685,rec_00685.m4a,ResLife,Incident Report,1438,48000,1,2024-09-05,staff,44.04792242058795,Infrequent,0.0006512465340052495
686,rec_00686.flac,Athletics,Front Desk Call,830,16000,1,2024-10-31,dm,5.965847629472453,Standard,0.0001398508053456089
687,rec_00687.mp3,ResLife,Interview,641,44100,1,2024-09-14,staff,13.402082086865512,Infrequent,0.0001633223500012603
688,rec_00688.m4a,IT,Meeting,2546,44100,1,2024-12-24,ga,68.08358457113141,Standard,0.0014056600435474085
689,rec_00689.flac,ResLife,Incident Report,1001,16000,1,2024-09-01,staff,7.144119973882106,Infrequent,0.00010212826812957615
690,rec_00690.wav,IT,Front Desk Call,4513,16000,1,2024-09-27,admin,37.88095503993375,Infrequent,0.0005011572733414714
691,rec_00691.aac,IT,Incident Report,4225,16000,1,2024-10-04,staff,35.16853945974217,Standard,0.000791883746636527
692,rec_00692.aac,IT,Training,2637,44100,2,2024-11-17,dm,66.17418944919098,Standard,0.001588974457636138
693,rec_00693.mp3,Library,Meeting,858,16000,2,2024-09-28,staff,6.3069785223338695,Standard,0.00014771657155553228
694,rec_00694.aac,IT,Training,6941,22050,1,2024-09-11,ga,74.5652930880528,Standard,0.001683862341554544
695,rec_00695.mp3,IT,Training,1604,48000,1,2024-12-23,staff,51.87846879298202,Standard,0.0011186805718352247
696,rec_00696.aac,Library,Incident Report,5701,16000,1,2024-11-05,ga,51.15868031525771,Standard,0.0010526302212302931
697,rec_00697.flac,Housing,Incident Report,6526,16000,1,2024-09-24,dm,49.28200491833433,Archive,0.0003574327325198907
698,rec_00698.mp3,Library,Incident Report,6597,48000,1,2024-12-25,dm,188.74544336437177,Standard,0.0038603924852514213
699,rec_00699.wav,Library,Meeting,4320,44100,1,2024-12-23,admin,101.49735812886988,Standard,0.002234053725001227
700,rec_00700.mp3,Admissions,Incident Report,4323,44100,1,2024-11-26,staff,91.89294788862891,Standard,0.002248773049165727
701,rec_00701.flac,ResLife,Incident Report,5907,16000,1,2024-09-18,admin,44.030088551725555,Standard,0.0009119224273385647
702,rec_00702.mp3,IT,Meeting,5445,44100,1,2024-09-04,staff,136.62415630414324,Standard,0.003077924330664793
703,rec_00703.m4a,Housing,Meeting,4812,22050,1,2024-09-03,dm,52.033892982353244,Archive,0.00041854138940165315
704,rec_00704.wav,Housing,Front Desk Call,6847,44100,2,2024-12-28,dm,157.98666889744578,Standard,0.0038617534798425744
705,rec_00705.m4a,IT,Training,1705,22050,2,2024-11-10,staff,20.840890606299006,Standard,0.0005144411457030416
706,rec_00706.wav,ResLife,Training,270,16000,1,2024-11-04,staff,1.8937195216003615,Infrequent,2.6315708159183394e-05
707,rec_00707.aac,Library,Meeting,4006,48000,1,2024-11-24,admin,111.83459135211979,Standard,0.0025520873806384953
708,rec_00708.m4a,ResLife,Interview,4145,44100,1,2024-11-09,staff,110.69644199078476,Infrequent,0.0015536852434621035
709,rec_00709.aac,Library,Interview,6134,48000,2,2024-11-08,ga,212.83872752789904,Standard,0.004719199957206218
710,rec_00710.wav,Athletics,Meeting,1359,16000,1,2024-12-23,staff,11.842782564759215,Standard,0.00028091806012293984
711,rec_00711.wav,Housing,Meeting,701,16000,1,2024-12-29,dm,5.595507258911141,Standard,0.0001341481497938695
712,rec_00712.wav,ResLife,Interview,5727,16000,2,2024-11-10,dm,44.80124836869133,Standard,0.0009489185922554976
713,rec_00713.m4a,Housing,Interview,6757,16000,2,2024-11-14,staff,46.59292209558501,Standard,0.001052480833530487
714,rec_00714.aac,Housing,Meeting,1686,16000,1,2024-09-27,staff,12.144814029443417,Standard,0.0002625980953781793
715,rec_00715.flac,Library,Meeting,1801,16000,1,2024-10-18,dm,12.434367460579029,Archive,9.042280672662707e-05
716,rec_00716.m4a,IT,Interview,5343,16000,1,2024-10-22,dm,42.146370699674115,Standard,0.0009316590347993827
717,rec_00717.aac,IT,Front Desk Call,4520,16000,2,2024-12-22,staff,34.631239030671686,Standard,0.0007941692140867766
718,rec_00718.wav,Housing,Incident Report,2404,48000,1,2024-11-29,staff,67.7465712324403,Standard,0.0015270236035058152
719,rec_00719.wav,Admissions,Training,4446,22050,1,2024-11-19,ga,45.83129042432257,Standard,0.0010055860098936173
720,rec_00720.flac,ResLife,Front Desk Call,4696,48000,1,2024-10-18,dm,150.02313832616278,Infrequent,0.0020443603029958
721,rec_00721.aac,HOUSING,Incident Report,631,16000,1,2024-12-11,ga,4.398958360211985,Standard,9.890048932835711e-05
722,rec_00722.mp3,Admissions,Interview,4893,16000,1,2024-09-21,ga,32.64020095251329,Standard,0.0006638102749494421
723,rec_00723.mp3,IT,Interview,4498,48000,2,2024-10-25,staff,128.9896943183039,Standard,0.003007335528050634
724,rec_00724.m4a,Athletics,Training,6544,16000,1,2024-10-17,dm,55.77149391513607,Standard,0.0013250460298603293
725,rec_00725.flac,ResLife,Meeting,1418,16000,2,2024-12-07,staff,11.60211731533748,Standard,0.0002585907798695755
726,rec_00726.mp3,ResLife,Interview,6283,44100,1,2024-09-13,staff,148.01639419581176,Infrequent,0.0020551666511661286
727,rec_00727.aac,ResLife,Training,5122,16000,1,2024-09-17,staff,36.71858193937891,Archive,0.0002737534262379938
728,rec_00728.m4a,Admissions,Incident Report,3160,16000,2,2024-09-12,dm,24.447138414091572,Infrequent,0.0003445795742747816
729,rec_00729.flac,Library,Incident Report,112,44100,1,2024-11-26,admin,2.2390532136165384,Standard,4.9839066212868835e-05
730,rec_00730.flac,Athletics,Incident Report,4965,44100,1,2024-09-15,staff,110.26776961132802,Standard,0.002546484052727761
731,rec_00731.m4a,Housing,Incident Report,7146,16000,1,2024-12-21,staff,55.4830653963758,Infrequent,0.0007735406554459034
732,rec_00732.m4a,ResLife,Interview,1325,44100,1,2024-11-01,dm,27.250446984395616,Infrequent,0.0003622420478850589
733,rec_00733.aac,IT,Meeting,1019,44100,2,2024-09-28,dm,24.456239584541887,Standard,0.0005149483749645713
734,rec_00734.mp3,Housing,Training,719,48000,1,2024-10-09,staff,22.08135301865407,Standard,0.0005394123497070915
735,rec_00735.aac,IT,Interview,1590,16000,1,2024-09-26,dm,10.760322102203425,Standard,0.00025756680894156795
736,rec_00736.flac,IT,Training,5145,16000,1,2024-09-22,dm,35.94070684909811,Standard,0.0007884082163892048
737,rec_00737.wav,Library,Front Desk Call,1581,44100,1,2024-09-10,dm,36.92519631198467,Standard,0.000809210584395369
738,rec_00738.aac,ATHLETICS,Interview,6530,16000,2,2024-11-28,staff,57.09230078008626,Standard,0.0013714661767712847
739,rec_00739.mp3,Library,Meeting,6308,48000,1,2024-09-04,dm,170.92083991158938,Standard,0.004032713452727842
740,rec_00740.wav,Admissions,Front Desk Call,5379,48000,2,2024-11-13,staff,171.23004149985027,Infrequent,0.002204831498916691
741,rec_00741.mp3,IT,Meeting,131,16000,1,2024-11-12,ga,0.9572486901174341,Infrequent,1.3729262598252552e-05
742,rec_00742.wav,IT,Interview,3727,44100,1,2024-12-08,dm,84.42629449488241,Standard,0.0018351264319038474
743,rec_00743.mp3,ResLife,Front Desk Call,1458,16000,1,2024-09-30,ga,12.833959048463196,Standard,0.0003079621823033178
744,rec_00744.wav,IT,Front Desk Call,4538,48000,1,2024-09-20,ga,147.3327942025379,Standard,0.0030514463339451426
745,rec_00745.m4a,ResLife,Training,4797,16000,1,2024-10-22,staff,35.051140790308885,Infrequent,0.0005146424761096136
746,rec_00746.aac,Athletics,Front Desk Call,5260,16000,1,2024-11-14,staff,40.49916413900829,Standard,0.0008852645195865709
747,rec_00747.aac,Housing,Interview,4877,16000,1,2024-09-28,dm,43.6031930444383,Standard,0.0010618304611499894
748,rec_00748.aac,IT,Front Desk Call,4105,44100,1,2024-10-02,staff,106.81360292578506,Archive,0.0007971441847538907
749,rec_00749.mp3,ResLife,Interview,5815,16000,2,2024-11-29,admin,44.41792938907657,Standard,0.0009723618028822692
750,rec_00750.mp3,Admissions,Training,2623,48000,1,2024-10-30,dm,82.69973985950227,Standard,0.0017659417380550054
751,rec_00751.flac,Admissions,Meeting,6308,44100,1,2024-12-18,staff,145.99618031468347,Standard,0.0033359067914008013
752,rec_00752.aac,Athletics,Training,6127,44100,1,2024-10-24,dm,128.5474910136976,Standard,0.0027449938134331718
753,rec_00753.aac,Housing,Meeting,585,44100,1,2024-11-19,staff,15.634903993706617,Archive,0.00012720473673401937
754,rec_00754.mp3,IT,Interview,2668,22050,1,2024-11-09,dm,28.725114184601424,Standard,0.0006683819443134548
755,rec_00755.flac,IT,Training,4311,48000,1,2024-09-19,admin,123.36796313174558,Standard,0.0029190996848587314
756,rec_00756.m4a,IT,Incident Report,6507,44100,1,2024-11-08,staff,134.683000157819,Standard,0.002996844239129331
757,rec_00757.m4a,Athletics,Meeting,7074,22050,2,2024-11-30,admin,93.88571878596329,Standard,0.002078356369530657
758,rec_00758.m4a,Library,Incident Report,5758,16000,1,2024-12-20,staff,50.58230202792283,Standard,0.0010794196666134757
759,rec_00759.m4a,Admissions,Training,658,16000,2,2024-09-07,staff,5.3519536010962545,Standard,0.00011988311298587922
760,rec_00760.aac,Housing,Incident Report,5712,16000,1,2024-11-14,admin,45.00841006255385,Standard,0.0010166246996909322
761,rec_00761.flac,IT,Interview,431,22050,1,2024-11-06,dm,5.173578673332482,Standard,0.00011103239682396361
762,rec_00762.wav,Athletics,Meeting,6005,16000,2,2024-10-13,staff,45.089977148711895,Standard,0.0010244875884181247
763,rec_00763.flac,Library,Meeting,5276,48000,2,2024-10-07,admin,184.15945506056948,Standard,0.003865052768025217
764,rec_00764.mp3,ResLife,Meeting,7105,16000,1,2024-12-05,staff,56.462855364386705,Standard,0.0012475304025085193
765,rec_00765.mp3,IT,Front Desk Call,6048,44100,2,2024-10-24,dm,156.88405085410403,Standard,0.003400421408675521
766,rec_00766.m4a,IT,Training,7127,16000,1,2024-09-20,staff,58.929112343812655,Standard,0.001332520703580264
767,rec_00767.aac,Admissions,Incident Report,4800,44100,2,2024-12-09,ga,118.53962996391375,Standard,0.002809121110776418
768,rec_00768.wav,Library,Meeting,3617,44100,2,2024-12-03,staff,89.12517464078155,Standard,0.00181400928610215
769,rec_00769.m4a,IT,Training,1789,16000,1,2024-11-20,staff,15.13342929236305,Standard,0.00033581828523148143
770,rec_00770.mp3,IT,Meeting,2725,48000,2,2024-11-09,staff,93.16222253506251,Infrequent,0.0011552049293161123
771,rec_00771.aac,Housing,Meeting,307,16000,1,2024-12-08,staff,2.5302175215173484,Infrequent,3.310620704228597e-05
772,rec_00772.m4a,Housing,Incident Report,5282,16000,1,2024-10-02,dm,39.04670633965027,Standard,0.0009184400972181608
773,rec_00773.aac,Library,Front Desk Call,3583,44100,1,2024-12-11,ga,78.01121091584156,Standard,0.0017996336616144034
774,rec_00774.aac,Admissions,Front Desk Call,6969,16000,1,2024-11-30,ga,49.47889604425034,Infrequent,0.0006956973684986177
775,rec_00775.wav,Library,Front Desk Call,6982,48000,1,2024-11-13,staff,241.48969470484386,Standard,0.00576488769295182
776,rec_00776.flac,Housing,Interview,4542,16000,2,2024-09-14,staff,35.333110233632546,Standard,0.0007682692671835873
777,rec_00777.flac,IT,Training,6681,16000,1,2024-10-10,admin,44.371140974806806,Infrequent,0.0005827929589001903
778,rec_00778.aac,Athletics,Front Desk Call,199,44100,1,2024-09-05,staff,4.8026798690302,Infrequent,6.06889255315495e-05
779,rec_00779.aac,Admissions,Interview,3221,48000,1,2024-10-03,dm,111.63557863514912,Standard,0.0024210465387723345
780,rec_00780.flac,Housing,Interview,292,48000,1,2024-10-03,staff,10.271072298706281,Standard,0.00023615000058389943
781,rec_00781.aac,ResLife,Front Desk Call,1052,16000,1,2024-11-02,ga,9.300063333171474,Archive,7.559820980877555e-05
782,rec_00782.flac,Admissions,Training,3350,44100,1,2024-10-31,dm,87.19944997684796,Standard,0.002040853492143796
783,rec_00783.mp3,Admissions,Incident Report,5704,22050,1,2024-12-02,ga,60.36096313084301,Standard,0.0013657443063919339
784,rec_00784.aac,ResLife,Front Desk Call,5674,44100,1,2024-11-15,staff,133.60923940619793,Standard,0.0027313018889053124
785,rec_00785.flac,IT,Training,5169,16000,2,2024-10-31,dm,42.90758488496484,Archive,0.0003471201700037536
786,rec_00786.flac,Library,Incident Report,6391,48000,2,2024-10-08,staff,208.3022018303411,Standard,0.005003393518364997
787,rec_00787.aac,ResLife,Meeting,7084,44100,2,2024-11-22,staff,158.98768190847235,Standard,0.0038371482240570276
788,rec_00788.flac,Admissions,Front Desk Call,2709,16000,1,2024-11-09,staff,18.225662687404416,Standard,0.0003702926033446274
789,rec_00789.mp3,ResLife,Training,1005,16000,1,2024-11-14,dm,8.777754837357628,Archive,6.730878932743501e-05
790,rec_00790.mp3,Housing,Front Desk Call,3730,16000,1,2024-12-27,dm,31.57168965263854,Standard,0.000707897983631469
791,rec_00791.mp3,IT,Front Desk Call,6776,48000,2,2024-09-07,dm,235.00095679269725,Standard,0.005409216143744757
792,rec_00792.wav,Housing,Training,3701,44100,2,2024-12-29,staff,83.76326221914395,Standard,0.001992745977899753
793,rec_00793.wav,IT,Meeting,7004,44100,2,2024-12-21,staff,151.74866870369092,Standard,0.003086302787956249
794,rec_00794.flac,IT,Training,694,48000,2,2024-11-26,staff,23.927000374066797,Standard,0.0005804403616176676
795,rec_00795.flac,ResLife,Meeting,3419,22050,1,2024-11-02,ga,41.924323033127614,Standard,0.0009296558629519276
796,rec_00796.wav,IT,Training,21,48000,2,2024-10-07,ga,0.6891737824162542,Standard,1.69231645029396e-05
797,rec_00797.mp3,IT,Meeting,5025,16000,1,2024-10-19,staff,33.77313284306895,Infrequent,0.00048144888643717593
798,rec_00798.aac,Athletics,Training,3777,16000,1,2024-10-28,staff,26.030597764394965,Standard,0.0005725684301774316
799,rec_00799.aac,Housing,Training,1873,16000,2,2024-10-21,staff,15.81535102207584,Standard,0.00038723588929493683
800,rec_00800.m4a,Housing,Incident Report,3638,44100,1,2024-12-06,dm,95.07698541224168,Standard,0.002120489147502607
801,rec_00801.aac,Athletics,Incident Report,4610,22050,2,2024-10-28,staff,51.649022280973114,Standard,0.0010692511779525889
802,rec_00802.mp3,ResLife,Front Desk Call,6220,48000,2,2024-12-16,admin,216.07770154782762,Standard,0.004562800772496923
803,rec_00803.aac,ResLife,Training,7147,44100,1,2024-12-13,staff,151.38626621188018,Infrequent,0.0020548871362910557
804,rec_00804.aac,IT,Interview,1320,44100,2,2024-12-24,staff,31.678721789295572,Standard,0.000748299044542423
805,rec_00805.m4a,ResLife,Incident Report,372,22050,1,2024-12-08,staff,4.162212056124511,Standard,8.995462968561023e-05
806,rec_00806.wav,IT,Incident Report,6140,44100,1,2024-10-17,admin,145.36910291827527,Infrequent,0.002130641680205229
807,rec_00807.mp3,Library,Meeting,4080,44100,2,2024-10-10,staff,86.92434478506408,Standard,0.001857277676667328
808,rec_00808.m4a,Library,Meeting,1963,22050,2,2024-10-11,staff,22.196455131208445,Standard,0.0005461567767440509
809,rec_00809.mp3,IT,Interview,4668,44100,2,2024-11-09,admin,108.15004979514661,Standard,0.0025013706391759354
810,rec_00810.wav,Housing,Training,3889,48000,2,2024-10-11,dm,124.42599904285888,Archive,0.0010240437710836074
811,rec_00811.wav,Library,Meeting,4948,48000,2,2024-11-30,staff,140.94051048273673,Infrequent,0.0018563623062556247
812,rec_00812.aac,IT,Meeting,5094,22050,2,2024-12-04,staff,61.58447003857647,Standard,0.0013920592218610607
813,rec_00813.mp3,Admissions,Incident Report,6303,16000,1,2024-10-12,staff,44.98502785716303,Standard,0.0009806675916435553
814,rec_00814.m4a,Library,Front Desk Call,1058,48000,1,2024-12-24,staff,37.78556048525405,Infrequent,0.0005097435257269808
815,rec_00815.m4a,Athletics,Meeting,6181,22050,1,2024-11-16,ga,66.8131198501072,Standard,0.001603332037938652
816,rec_00816.aac,Library,Front Desk Call,6815,48000,2,2024-11-07,staff,188.02762124799594,Standard,0.004449077652652191
817,rec_00817.wav,ResLife,Training,3239,44100,2,2024-11-17,admin,70.7019317555261,Standard,0.0016911694939473181
818,rec_00818.mp3,Library,Training,6897,22050,2,2024-10-24,admin,82.47488737005283,Archive,0.0006370512394188927
819,rec_00819.m4a,ResLife,Meeting,4508,48000,1,2024-09-26,ga,138.6017565177267,Standard,0.0029868276016465733
820,rec_00820.aac,IT,Interview,6984,44100,1,2024-11-19,staff,171.51496291418894,Standard,0.003923266045679664
821,rec_00821.m4a,ResLife,Interview,3866,44100,2,2024-10-03,staff,80.00375633246405,Standard,0.0019594955920304393
822,rec_00822.flac,IT,Front Desk Call,31,48000,1,2024-10-21,staff,0.9433345114239172,Archive,7.721194276548751e-06
823,rec_00823.aac,Athletics,Training,1221,44100,1,2024-10-23,dm,29.09843818681427,Standard,0.0006186235498164344
824,rec_00824.flac,Library,Incident Report,4638,48000,1,2024-11-08,ga,165.5764965174543,Standard,0.003936563613859417
825,rec_00825.aac,Housing,Interview,6776,22050,1,2024-12-17,ga,88.6124174316829,Standard,0.0021439441299115846
826,rec_00826.aac,Housing,Incident Report,4836,22050,1,2024-09-23,staff,57.88998850744413,Infrequent,0.0008171264484109432
827,rec_00827.mp3,IT,Training,4866,44100,1,2024-11-20,dm,107.21722115753275,Archive,0.0008809047074513549
828,rec_00828.m4a,ResLife,Interview,6337,22050,1,2024-09-12,staff,65.68072197736421,Standard,0.0015275391850535316
829,rec_00829.mp3,Library,Interview,2173,44100,1,2024-10-24,dm,52.9528353043858,Standard,0.0012050755185579038
830,rec_00830.m4a,Library,Front Desk Call,1462,44100,1,2024-10-19,staff,34.916215346487924,Standard,0.0007676602001315695
831,rec_00831.wav,Library,Interview,6369,44100,1,2024-11-08,ga,148.12085954359017,Standard,0.0034718673916267454
832,rec_00832.flac,Athletics,Incident Report,906,48000,2,2024-10-03,dm,30.183037517257592,Standard,0.0006672671403629151
833,rec_00833.mp3,Admissions,Meeting,2260,44100,1,2024-11-30,staff,52.41793332940106,Standard,0.0011013622350555237
834,rec_00834.aac,IT,Training,5830,48000,2,2024-09-19,staff,197.44690493377257,Standard,0.004785867664650966
835,rec_00835.flac,IT,Interview,1827,44100,1,2024-09-13,staff,40.103935141174404,Standard,0.0009756954533658884
836,rec_00836.mp3,Housing,Interview,1895,48000,2,2024-12-25,staff,56.1528777633107,Archive,0.0004083914073228769
837,rec_00837.m4a,Library,Training,6401,16000,1,2024-10-24,ga,56.193835104473706,Standard,0.00133900171131521
838,rec_00838.flac,IT,Training,489,16000,1,2024-11-23,admin,3.9109012012321323,Standard,8.996143311315935e-05
839,rec_00839.m4a,Housing,Meeting,4958,44100,1,2024-10-21,dm,132.06321188240094,Infrequent,0.0017195009665251307
840,rec_00840.mp3,IT,Incident Report,675,16000,2,2024-10-17,staff,4.579667568732373,Standard,9.936054642267796e-05
841,rec_00841.wav,IT,Meeting,865,48000,1,2024-09-17,admin,30.476056801936803,Standard,0.0006360499036075951
842,rec_00842.m4a,Athletics,Training,4650,22050,1,2024-12-29,admin,47.25634742014588,Standard,0.0010499924328116106
843,rec_00843.m4a,Housing,Front Desk Call,3971,44100,1,2024-10-12,staff,99.98871139555563,Standard,0.002116515913820687
844,rec_00844.flac,IT,Front Desk Call,3865,16000,1,2024-09-13,dm,30.91199169286539,Archive,0.00025139703342965856
845,rec_00845.wav,Library,Training,1872,44100,1,2024-12-22,dm,38.89201926361153,Standard,0.0009513611204954258
846,rec_00846.wav,Library,Incident Report,5388,48000,1,2024-10-12,dm,158.41950360609292,Standard,0.003414063852893617
847,rec_00847.flac,Admissions,Meeting,1096,48000,1,2024-09-19,dm,34.04233961344634,Standard,0.0007276719715354006
848,rec_00848.flac,ResLife,Interview,5814,22050,1,2024-12-16,staff,69.32040627994553,Standard,0.0015637043267861465
849,rec_00849.flac,IT,Training,4073,44100,2,2024-09-12,staff,95.1092333229347,Infrequent,0.0011832073164441236
850,rec_00850.wav,Library,Training,34,44100,1,2024-12-26,staff,0.6838497603860811,Infrequent,8.555832587877013e-06
851,rec_00851.flac,Athletics,Training,3568,16000,2,2024-12-26,dm,32.01092541697362,Standard,0.00067257811218222
852,rec_00852.aac,ResLife,Incident Report,6718,44100,2,2024-12-05,staff,150.46910186773948,Standard,0.0036019430925927267
853,rec_00853.flac,Housing,Training,3549,48000,1,2024-10-11,staff,118.31366317408234,Standard,0.0026590785488837
854,rec_00854.m4a,IT,Interview,6335,48000,2,2024-09-23,staff,223.43775587234379,Standard,0.005306824548713324
855,rec_00855.m4a,IT,Interview,267,16000,1,2024-09-06,staff,2.3827456057526426,Standard,5.708364617718147e-05
856,rec_00856.m4a,IT,Interview,6719,44100,1,2024-11-07,staff,142.5316931701375,Archive,0.0010760295596007959
857,rec_00857.wav,Housing,Incident Report,1809,48000,1,2024-10-04,staff,63.1831688271918,Infrequent,0.0007961926754849361
858,rec_00858.flac,ResLife,Interview,5537,22050,1,2024-09-09,staff,65.13496517243678,Standard,0.0013343963150419715
859,rec_00859.m4a,ResLife,Training,438,48000,2,2024-11-28,staff,14.324620644869675,Standard,0.00033681793640529434
860,rec_00860.m4a,IT,Front Desk Call,2772,44100,1,2024-09-08,dm,60.01774694638556,Standard,0.0013584052437817444
861,rec_00861.aac,IT,Meeting,5157,48000,2,2024-12-15,staff,143.94940063788928,Standard,0.003460581681524406
862,rec_00862.flac,IT,Incident Report,1798,16000,1,2024-12-13,dm,14.380677861090097,Standard,0.0003330610239309497
863,rec_00863.aac,IT,Training,6867,48000,1,2024-11-28,dm,240.5483393895205,Standard,0.005046118799794245
864,rec_00864.wav,Admissions,Training,6571,48000,1,2024-09-01,staff,200.33163395072702,Standard,0.004485800016020755
865,rec_00865.aac,ResLife,Training,2553,16000,1,2024-11-07,staff,22.656544880638453,Standard,0.0004992766964668388
866,rec_00866.m4a,IT,Training,3034,44100,2,2024-09-12,staff,75.49840780645461,Archive,0.0005484051939249644
867,rec_00867.m4a,Athletics,Incident Report,7147,16000,2,2024-09-29,staff,47.7747956533377,Standard,0.0009961115611747018
868,rec_00868.m4a,ResLife,Interview,3520,44100,1,2024-09-13,dm,93.2390554054337,Infrequent,0.0013081719691042932
869,rec_00869.wav,ResLife,Incident Report,6640,44100,1,2024-09-19,staff,137.52909144749944,Standard,0.0031886757052909027
870,rec_00870.aac,Admissions,Interview,5033,44100,1,2024-11-25,staff,108.12149610240331,Standard,0.0023897687716372944
871,rec_00871.flac,Athletics,Interview,3447,48000,2,2024-12-06,dm,109.74919066754856,Standard,0.0022801350735517506
872,rec_00872.wav,Library,Interview,4961,16000,1,2024-11-15,staff,43.868704731302095,Archive,0.00032812399884164903
873,rec_00873.aac,Athletics,Front Desk Call,3887,16000,2,2024-09-15,ga,27.040350870239973,Archive,0.00020999317969036142
874,rec_00874.m4a,Admissions,Front Desk Call,4997,48000,2,2024-09-26,staff,146.6751754298579,Standard,0.003451931036584056
875,rec_00875.wav,Athletics,Meeting,2720,16000,2,2024-11-09,staff,18.353143446511307,Standard,0.0004052116227128963
876,rec_00876.flac,Housing,Training,4495,16000,1,2024-10-20,dm,30.775566962607215,Standard,0.0007264524672698953
877,rec_00877.wav,Admissions,Interview,4412,16000,1,2024-10-29,staff,33.752755281843974,Standard,0.0007376217351213387
878,rec_00878.m4a,IT,Incident Report,3669,44100,2,2024-12-24,admin,87.94734671365057,Archive,0.0007055301479431221
879,rec_00879.flac,IT,Training,3837,22050,1,2024-12-25,admin,45.1139833387186,Standard,0.0010635889629262531
880,rec_00880.wav,Housing,Training,5526,48000,1,2024-09-26,ga,149.24199241583221,Infrequent,0.0019787406872971863
881,rec_00881.flac,IT,Interview,1506,44100,1,2024-09-25,ga,34.54352615743747,Standard,0.0007711148406625973
882,rec_00882.m4a,Housing,Incident Report,2858,48000,1,2024-09-09,staff,87.81095614950708,Archive,0.0006287518265827059
883,rec_00883.mp3,Admissions,Training,4450,44100,1,2024-11-15,staff,117.9123324667184,Standard,0.002443158216828955
884,rec_00884.mp3,Athletics,Incident Report,1900,48000,2,2024-11-17,staff,56.30108954693472,Infrequent,0.0007861944899705585
885,rec_00885.wav,Athletics,Meeting,5718,16000,1,2024-12-13,staff,46.46147415143002,Standard,0.00095937915007167
886,rec_00886.wav,Housing,Incident Report,6546,22050,2,2024-09-13,staff,76.43206291566737,Infrequent,0.0009658108825389908
887,rec_00887.mp3,Admissions,Interview,3647,44100,1,2024-11-04,dm,92.6128848335719,Infrequent,0.0012444735927157238
888,rec_00888.aac,Library,Front Desk Call,6093,44100,1,2024-11-06,dm,147.26651943118262,Standard,0.003590714092334542
889,rec_00889.m4a,Housing,Training,332,44100,1,2024-11-02,dm,8.930079021645321,Standard,0.00022051681178168143
890,rec_00890.wav,IT,Front Desk Call,5173,48000,1,2024-10-01,admin,168.30277295963614,Standard,0.003988074701435361
891,rec_00891.flac,IT,Front Desk Call,3229,16000,1,2024-09-02,dm,24.02860890323547,Infrequent,0.00031486239401679565
892,rec_00892.m4a,ResLife,Meeting,1223,16000,2,2024-09-04,ga,9.32634981527154,Infrequent,0.00011758850212255954
893,rec_00893.aac,Housing,Front Desk Call,6203,44100,1,2024-12-10,staff,160.91239383870402,Standard,0.003547753721864393
894,rec_00894.flac,ResLife,Incident Report,343,44100,1,2024-11-19,staff,7.721021678884352,Standard,0.00015826611167087592
895,rec_00895.aac,IT,Incident Report,7189,16000,1,2024-12-14,staff,63.35410969099866,Standard,0.0013616981555990013
896,rec_00896.flac,Admissions,Incident Report,6642,16000,2,2024-11-30,ga,50.965173131324065,Standard,0.001192333559971722
897,rec_00897.wav,ResLife,Interview,5420,16000,1,2024-12-23,staff,47.97353522240834,Standard,0.0011031952748536333
898,rec_00898.m4a,Admissions,Meeting,6789,16000,1,2024-10-08,staff,47.47523124623088,Standard,0.0011580381742231566
899,rec_00899.m4a,IT,Interview,5097,16000,1,2024-10-10,staff,43.21332508238076,Standard,0.0009344480904591228
900,rec_00900.aac,Admissions,Meeting,1972,16000,1,2024-09-19,staff,15.150260443034787,Standard,0.0003346579904847769
901,rec_00901.wav,Athletics,Meeting,6227,16000,1,2024-09-27,ga,44.66146749900069,Standard,0.0010502656760932004
902,rec_00902.m4a,Athletics,Meeting,4537,16000,2,2024-12-27,staff,36.406316392629286,Standard,0.0007771399000079847
903,rec_00903.aac,Housing,Interview,4614,16000,2,2024-09-19,ga,31.283959859553033,Infrequent,0.00039964507283002187
904,rec_00904.flac,Library,Meeting,146,16000,1,2024-09-30,admin,1.0379243207323439,Standard,2.5543147394675362e-05
905,rec_00905.wav,ResLife,Training,2814,16000,1,2024-12-11,dm,24.274564809712828,Standard,0.0005286381827616174
906,rec_00906.aac,IT,Meeting,2843,22050,1,2024-09-30,admin,33.55417008141302,Standard,0.0008103367282684496
907,rec_00907.mp3,ResLife,Front Desk Call,2247,48000,1,2024-09-22,staff,66.81099506420593,Archive,0.0005150171668218298
908,rec_00908.flac,ResLife,Training,5073,48000,1,2024-10-14,staff,141.61556071140248,Standard,0.0034348520744894723
909,rec_00909.flac,ResLife,Incident Report,7123,22050,1,2024-12-07,staff,74.96845094771489,Standard,0.001794657279319687
910,rec_00910.flac,IT,Meeting,2609,16000,1,2024-09-29,staff,18.731234533995288,Infrequent,0.00024198775886395102
911,rec_00911.m4a,IT,Incident Report,1985,16000,1,2024-11-05,admin,15.324727537033352,Standard,0.0003132430090483447
912,rec_00912.m4a,IT,Incident Report,5814,44100,1,2024-09-30,staff,116.645705332707,Standard,0.002706184398497465
913,rec_00913.wav,Athletics,Front Desk Call,2721,22050,2,2024-12-23,dm,29.06636145163401,Standard,0.0006320954459099355
914,rec_00914.m4a,ResLife,Front Desk Call,6573,44100,1,2024-12-20,staff,150.73254745225316,Archive,0.0011447045922401396
